time,Open,High,Low,Close,Volume
1627365600000,2185.96,2209.99,2181.04,2198.185,251847.468
1627372800000,2200.855,2240.0,2192.0,2216.6875,262161.947
1627380000000,2217.375,2277.1,2223.77,2252.6675,277548.325
1627387200000,2254.8999999999996,2319.0,2261.0,2288.645,476037.732
1627394400000,2287.29,2304.98,2240.0,2280.0275,651099.704
1627401600000,2287.565,2284.44,2212.88,2251.0575,391545.513
1627408800000,2253.455,2249.38,2200.04,2226.685,269609.408
1627416000000,2228.66,2271.24,2227.42,2247.715,192973.836
1627423200000,2246.1,2313.03,2248.09,2280.8275000000003,289213.911
1627430400000,2281.0950000000003,2311.64,2263.73,2295.5899999999997,229720.908
1627437600000,2303.495,2335.62,2275.71,2301.8450000000003,342201.308
1627444800000,2298.025,2304.76,2278.0,2291.8175,185274.721
1627452000000,2292.255,2301.06,2242.2,2283.9675,327314.044
1627459200000,2296.3050000000003,2315.0,2275.32,2297.5625,260345.519
1627466400000,2299.965,2345.54,2294.18,2318.5,335003.374
1627473600000,2317.1400000000003,2332.79,2268.58,2303.4224999999997,363266.947
1627480800000,2306.16,2301.89,2265.28,2285.18,203997.231
1627488000000,2286.775,2326.22,2251.77,2282.5249999999996,380114.07
1627495200000,2276.055,2328.83,2250.0,2287.2875,383305.61
1627502400000,2285.16,2309.82,2287.0,2302.0924999999997,143426.572
1627509600000,2305.7749999999996,2313.96,2280.0,2299.12,155668.698
1627516800000,2301.26,2307.62,2263.33,2288.5525,190184.932
1627524000000,2291.63,2296.5,2272.65,2282.4425,124291.076
1627531200000,2280.31,2305.0,2270.0,2288.1625,164103.1
1627538400000,2288.825,2305.81,2288.32,2297.2425,102926.189
1627545600000,2297.42,2328.0,2285.0,2306.3,214067.537
1627552800000,2306.1000000000004,2324.52,2280.54,2303.7599999999998,213444.048
1627560000000,2304.99,2318.88,2282.7,2302.5975,228840.853
1627567200000,2304.4049999999997,2337.27,2296.28,2317.9925000000003,292636.228
1627574400000,2319.21,2344.0,2315.12,2326.685,225216.513
1627581600000,2323.81,2328.0,2301.0,2316.0575,135854.252
1627588800000,2317.615,2316.91,2302.53,2309.9825,66073.868
1627596000000,2310.245,2406.44,2308.78,2352.13,412172.782
1627603200000,2346.6499999999996,2445.0,2365.56,2406.9375,433376.127
1627610400000,2408.595,2452.22,2416.5,2431.5775,235937.074
1627617600000,2428.795,2429.88,2400.84,2414.4449999999997,234235.542
1627624800000,2413.5299999999997,2414.31,2384.61,2401.67,229971.275
1627632000000,2403.88,2405.94,2316.03,2368.2650000000003,596447.085
1627639200000,2375.545,2359.0,2329.78,2342.7925,254592.608
1627646400000,2341.1949999999997,2348.38,2321.15,2335.7650000000003,196846.501
1627653600000,2336.7650000000003,2357.98,2330.71,2343.18,202806.067
1627660800000,2342.015,2355.56,2333.41,2346.7525,142981.499
1627668000000,2349.02,2378.58,2338.31,2361.9175,159302.488
1627675200000,2365.39,2467.96,2373.91,2415.29,512671.651
1627682400000,2409.645,2473.99,2412.33,2447.31,356535.122
1627689600000,2451.46,2470.0,2439.05,2457.9025,249041.761
1627696800000,2461.2799999999997,2484.64,2452.61,2465.56,185788.978
1627704000000,2462.495,2468.55,2421.76,2448.0725,235215.492
1627711200000,2450.99,2448.77,2425.04,2438.425,116153.408
1627718400000,2439.945,2470.36,2439.0,2452.4825,170560.929
1627725600000,2450.285,2477.79,2444.13,2459.695,214645.432
1627732800000,2458.4300000000003,2468.37,2443.0,2454.105,160461.445
1627740000000,2452.525,2459.68,2431.2,2448.9825,164521.461
1627747200000,2452.525,2466.54,2433.23,2448.9425,164045.194
1627754400000,2448.0,2466.44,2435.6,2448.9750000000004,110856.807
1627761600000,2446.9300000000003,2540.43,2443.25,2494.085,360896.369
1627768800000,2496.33,2553.8,2514.0,2533.7799999999997,231758.428
1627776000000,2533.66,2581.55,2511.88,2547.2925,329585.648
1627783200000,2547.87,2620.0,2561.05,2590.535,302338.5
1627790400000,2590.545,2638.0,2590.0,2612.6925,425632.798
1627797600000,2611.385,2614.21,2583.0,2598.04,253460.342
1627804800000,2597.4750000000004,2613.41,2582.73,2598.5775,174065.291
1627812000000,2599.085,2610.49,2560.42,2592.2675,276638.037
1627819200000,2599.08,2608.66,2577.77,2588.59,207670.451
1627826400000,2583.965,2604.38,2573.0,2585.3175,213706.405
1627833600000,2581.9449999999997,2587.27,2530.0,2567.9875,483040.924
1627840800000,2577.34,2665.04,2565.07,2613.9275,515371.809
1627848000000,2612.8,2699.0,2641.0,2661.8475,451810.651
1627855200000,2653.6949999999997,2664.94,2525.01,2599.36,570312.792
1627862400000,2603.745,2579.5,2506.11,2544.3525,428587.161
1627869600000,2545.8999999999996,2572.45,2528.03,2549.1450000000004,198615.403
1627876800000,2548.05,2568.95,2541.63,2556.635,172791.447
1627884000000,2557.98,2639.73,2548.63,2590.725,466912.595
1627891200000,2587.27,2624.35,2556.0,2600.0175,443306.293
1627898400000,2609.86,2603.25,2571.0,2591.65,221110.499
1627905600000,2596.175,2626.95,2561.59,2598.8149999999996,366871.133
1627912800000,2603.3599999999997,2657.6,2605.45,2628.145,418296.56
1627920000000,2624.7650000000003,2666.91,2620.04,2640.1625,305092.04
1627927200000,2636.85,2664.31,2595.01,2625.875,259294.29
1627934400000,2622.09,2625.38,2581.23,2605.6099999999997,296216.257
1627941600000,2607.915,2638.31,2602.05,2615.03,180361.024
1627948800000,2609.88,2633.27,2545.0,2582.8450000000003,415688.218
1627956000000,2576.5550000000003,2570.76,2517.05,2541.9525000000003,317322.082
1627963200000,2540.0,2544.5,2451.45,2500.6775,542677.49
1627970400000,2503.38,2498.88,2441.0,2476.0074999999997,368438.558
1627977600000,2482.075,2498.65,2468.2,2489.0675,296813.784
1627984800000,2494.71,2524.09,2482.69,2498.125,306080.945
1627992000000,2492.8599999999997,2521.96,2452.0,2493.4375,447958.222
1627999200000,2499.895,2539.69,2474.0,2505.3925,386177.271
1628006400000,2503.94,2509.5,2465.0,2484.645,254378.832
1628013600000,2482.04,2497.04,2451.0,2472.535,222863.734
1628020800000,2471.05,2496.57,2450.27,2477.325,237597.699
1628028000000,2481.23,2528.73,2485.85,2502.58,239097.553
1628035200000,2497.87,2537.5,2481.0,2511.8975,235160.92
1628042400000,2514.545,2534.59,2483.78,2506.4175,198702.119
1628049600000,2503.65,2516.5,2476.0,2493.0125,199160.506
1628056800000,2489.775,2508.34,2465.31,2486.7375,216560.867
1628064000000,2486.65,2489.97,2456.83,2475.8224999999998,239987.645
1628071200000,2478.245,2512.3,2471.68,2491.6800000000003,213051.629
1628078400000,2491.37,2627.58,2503.18,2560.77,813078.104
1628085600000,2556.16,2697.5,2601.0,2644.66,805148.669
1628092800000,2640.0699999999997,2734.3,2665.0,2687.615,759440.029
1628100000000,2675.58,2706.74,2674.25,2688.7425,251701.586
1628107200000,2686.99,2724.89,2689.0,2707.605,228380.782
1628114400000,2708.265,2775.06,2701.94,2730.83,478948.377
1628121600000,2723.16,2743.36,2665.28,2706.3675000000003,362381.247
1628128800000,2708.415,2724.02,2675.0,2700.71,274120.664
1628136000000,2701.91,2722.5,2685.0,2706.7200000000003,188604.715
1628143200000,2709.69,2707.63,2666.8,2691.27,280406.194
1628150400000,2695.325,2693.22,2573.11,2635.895,734404.061
1628157600000,2638.625,2646.99,2588.76,2612.68,485680.562
1628164800000,2607.4849999999997,2687.24,2527.0,2630.3599999999997,1120805.341
1628172000000,2653.6,2824.99,2666.1,2733.2,1545018.646
1628179200000,2720.855,2820.0,2745.35,2783.0675,568086.578
1628186400000,2783.46,2834.36,2784.37,2806.7625,372915.801
1628193600000,2804.16,2845.9,2785.27,2813.5075,265630.56
1628200800000,2811.4300000000003,2843.61,2805.24,2825.5275,232593.84
1628208000000,2826.63,2846.63,2760.0,2810.3199999999997,407218.186
1628215200000,2817.325,2807.98,2752.28,2782.5175,238050.201
1628222400000,2784.9049999999997,2793.03,2750.3,2772.7775,196326.566
1628229600000,2773.89,2808.75,2765.48,2782.065,260492.378
1628236800000,2777.015,2784.0,2756.76,2767.4475,189756.7
1628244000000,2764.515,2769.81,2732.77,2749.87,270258.538
1628251200000,2748.45,2793.07,2720.31,2756.7349999999997,420689.367
1628258400000,2756.7799999999997,2851.74,2762.34,2807.5175,411997.661
1628265600000,2807.995,2920.0,2838.54,2877.8875,712974.879
1628272800000,2876.505,2948.36,2904.0,2924.2575,388725.663
1628280000000,2922.335,2940.81,2877.2,2906.8425,299805.88
1628287200000,2904.6800000000003,2908.86,2874.44,2888.5625000000005,161134.171
1628294400000,2885.4750000000004,2929.64,2865.45,2900.4474999999998,256219.084
1628301600000,2903.35,2940.0,2908.55,2924.7875000000004,206559.677
1628308800000,2925.3,2989.11,2929.03,2955.9475,362432.442
1628316000000,2952.825,2976.56,2942.0,2961.3174999999997,218337.747
1628323200000,2963.355,3049.57,2944.59,2998.56,550405.673
1628330400000,3000.04,3120.0,3035.09,3076.545,593902.539
1628337600000,3075.545,3176.0,3055.14,3099.395,1137355.006
1628344800000,3083.2200000000003,3113.08,3058.42,3078.5075,336539.292
1628352000000,3071.2650000000003,3101.37,3000.0,3059.4375,746390.378
1628359200000,3068.19,3087.24,3033.0,3062.7775,194585.069
1628366400000,3065.4350000000004,3132.56,3058.64,3085.5874999999996,286472.49
1628373600000,3075.575,3175.17,3063.06,3118.4475,322694.251
1628380800000,3117.78,3195.67,3093.75,3140.6675,477101.833
1628388000000,3136.625,3130.99,3071.79,3108.3574999999996,231327.201
1628395200000,3115.325,3139.87,3093.52,3121.2325,218119.051
1628402400000,3125.77,3188.72,3130.6,3147.0699999999997,431708.941
1628409600000,3134.48,3157.53,3121.02,3139.3,215626.208
1628416800000,3139.325,3153.0,3083.0,3119.8075,331447.454
1628424000000,3121.615,3152.05,3095.05,3116.7574999999997,272660.623
1628431200000,3109.965,3125.0,3017.66,3073.625,560279.403
1628438400000,3075.92,3073.87,2972.2,3018.0275,496904.426
1628445600000,3013.02,3011.65,2950.45,2985.5399999999995,347111.628
1628452800000,2990.0299999999997,3038.88,2965.92,3007.455,332054.771
1628460000000,3012.51,3066.0,3003.39,3029.9874999999997,293132.461
1628467200000,3025.2799999999997,3037.48,2903.17,2968.615,522013.832
1628474400000,2966.9049999999997,2965.97,2915.34,2937.7374999999997,182257.978
1628481600000,2934.8199999999997,2966.95,2920.05,2943.2825000000003,222615.109
1628488800000,2943.0649999999996,2956.57,2890.03,2932.2275,381342.948
1628496000000,2941.1549999999997,3050.0,2933.92,2992.6425,501699.18
1628503200000,2993.325,3143.15,3040.54,3089.5099999999998,669268.882
1628510400000,3087.175,3155.92,3080.0,3116.6124999999997,462958.002
1628517600000,3115.265,3177.75,3096.13,3134.7725,552773.539
1628524800000,3132.605,3178.0,3130.0,3154.4475,318396.558
1628532000000,3154.895,3190.8,3135.0,3154.0550000000003,271507.471
1628539200000,3145.21,3167.18,3037.02,3113.7000000000003,592192.846
1628546400000,3125.3,3185.0,3091.08,3135.2349999999997,319998.51
1628553600000,3132.43,3213.51,3094.4,3151.3975,468179.596
1628560800000,3148.84,3150.0,3108.0,3127.5425,151711.266
1628568000000,3126.085,3139.98,3090.0,3115.415,197642.345
1628575200000,3115.84,3150.0,3102.85,3127.905,216216.85
1628582400000,3129.385,3175.0,3131.0,3149.3475,275367.863
1628589600000,3145.695,3155.0,3112.03,3134.6425,270276.176
1628596800000,3135.77,3239.13,3116.14,3161.245,736349.401
1628604000000,3144.855,3169.94,3088.82,3136.75,510486.87
1628611200000,3144.12,3133.81,3053.24,3103.4774999999995,462534.292
1628618400000,3113.43,3148.88,3097.5,3123.9875,230718.685
1628625600000,3124.785,3200.0,3138.2,3163.92,290769.172
1628632800000,3158.74,3191.61,3123.83,3157.7325,201073.168
1628640000000,3157.745,3191.0,3137.61,3161.5475,213032.117
1628647200000,3158.79,3185.04,3120.69,3160.21,202362.378
1628654400000,3167.5550000000003,3187.05,3147.8,3169.2275,185203.275
1628661600000,3171.0299999999997,3259.09,3158.59,3208.2075,631000.167
1628668800000,3207.575,3246.49,3206.08,3228.6699999999996,221729.606
1628676000000,3231.055,3254.13,3211.08,3227.2375,250937.779
1628683200000,3221.87,3273.65,3207.23,3235.58,303772.795
1628690400000,3230.7200000000003,3279.78,3230.23,3250.2825000000003,298928.443
1628697600000,3245.56,3256.7,3220.0,3242.1625000000004,209551.024
1628704800000,3245.975,3257.43,3222.0,3244.1975,133567.837
1628712000000,3248.68,3269.0,3200.0,3239.2275,259666.763
1628719200000,3243.955,3236.86,3150.01,3196.1450000000004,338302.505
1628726400000,3198.855,3239.85,3146.0,3194.0325000000003,243122.261
1628733600000,3195.1400000000003,3241.57,3211.68,3224.185,133871.036
1628740800000,3221.745,3222.2,3106.61,3168.5299999999997,373711.426
1628748000000,3172.6549999999997,3147.55,3095.0,3129.1949999999997,293342.906
1628755200000,3137.115,3176.42,3102.0,3142.935,311315.928
1628762400000,3146.66,3167.28,3084.0,3123.985,289559.119
1628769600000,3122.33,3119.85,3066.0,3095.3275,356629.029
1628776800000,3097.73,3100.51,3022.42,3063.3725,473805.263
1628784000000,3065.2799999999997,3039.95,2981.0,3017.34,541339.356
1628791200000,3024.205,3066.7,3016.36,3037.5825000000004,193613.854
1628798400000,3033.635,3074.67,3030.08,3049.3525,182102.137
1628805600000,3046.33,3050.0,2987.0,3031.815,258822.651
1628812800000,3045.13,3096.85,3034.35,3066.455,266656.601
1628820000000,3067.31,3144.14,3085.2,3108.6749999999997,226866.535
1628827200000,3102.68,3147.77,3093.03,3122.275,183893.992
1628834400000,3124.15,3237.57,3119.25,3178.2775,478469.155
1628841600000,3178.145,3258.9,3218.21,3232.78,358282.089
1628848800000,3227.005,3267.98,3214.38,3232.0275,269762.878
1628856000000,3222.875,3248.22,3216.99,3229.5274999999997,191037.921
1628863200000,3226.45,3248.83,3180.68,3220.4075,381758.484
1628870400000,3226.06,3247.05,3200.0,3224.045,201814.247
1628877600000,3224.565,3240.15,3214.4,3228.9125,104545.283
1628884800000,3230.55,3299.81,3218.0,3256.4325,413602.73
1628892000000,3253.96,3332.88,3276.22,3303.295,214711.887
1628899200000,3302.04,3328.68,3287.08,3310.89,178480.698
1628906400000,3313.8999999999996,3313.0,3285.23,3300.2275,109803.581
1628913600000,3301.34,3305.0,3280.11,3295.945,98978.027
1628920800000,3299.335,3326.46,3297.71,3308.3499999999995,122749.115
1628928000000,3304.615,3337.99,3261.01,3296.5225,306434.242
1628935200000,3293.545,3290.0,3210.0,3256.385,468178.215
1628942400000,3262.77,3258.85,3213.0,3239.7325,222676.483
1628949600000,3243.54,3279.5,3230.46,3255.4025,228010.548
1628956800000,3255.825,3276.77,3232.13,3258.6850000000004,153657.63
1628964000000,3262.92,3293.62,3240.06,3263.075,124265.993
1628971200000,3259.31,3271.7,3216.14,3255.9025,169794.079
1628978400000,3267.885,3280.0,3238.01,3263.5475,124310.119
1628985600000,3268.09,3288.0,3252.53,3267.9300000000003,146661.306
1628992800000,3265.5950000000003,3289.97,3246.18,3262.5049999999997,127676.521
1629000000000,3256.935,3258.64,3231.0,3243.755,145699.135
1629007200000,3242.69,3255.0,3155.25,3202.52,329694.827
1629014400000,3199.915,3178.0,3133.0,3159.565,306081.335
1629021600000,3163.63,3177.0,3137.49,3159.765,193239.116
1629028800000,3162.285,3174.42,3135.03,3159.0350000000003,253039.543
1629036000000,3163.3450000000003,3198.31,3142.2,3165.7525,308762.259
1629043200000,3161.25,3170.57,3109.0,3148.4325,251969.382
1629050400000,3157.08,3217.91,3151.36,3183.725,219453.223
1629057600000,3182.815,3277.48,3202.0,3237.035,292245.546
1629064800000,3234.33,3326.0,3260.53,3289.8425,289034.832
1629072000000,3286.42,3343.0,3291.6,3315.6375,328485.949
1629079200000,3313.975,3325.0,3262.33,3291.84,184599.289
1629086400000,3290.0150000000003,3301.3,3260.0,3281.4425,172835.917
1629093600000,3282.2349999999997,3314.0,3261.01,3287.6875,183111.202
1629100800000,3287.87,3292.0,3247.16,3272.8925,164302.049
1629108000000,3276.205,3309.67,3276.06,3287.985,218587.715
1629115200000,3283.105,3298.82,3209.55,3255.2775,394234.076
1629122400000,3256.37,3238.58,3183.75,3217.6625,318501.694
1629129600000,3224.16,3246.41,3206.04,3224.715,181983.253
1629136800000,3223.205,3239.26,3163.0,3200.44,169862.957
1629144000000,3199.75,3198.0,3133.33,3170.9975,326230.459
1629151200000,3176.33,3201.84,3146.0,3167.2925,180707.065
1629158400000,3160.665,3179.0,3115.41,3154.0225,306390.546
1629165600000,3160.84,3209.78,3167.26,3186.525,169342.818
1629172800000,3184.5299999999997,3216.26,3166.74,3187.405,178436.875
1629180000000,3183.3100000000004,3181.0,3135.0,3164.765,222149.781
1629187200000,3171.5299999999997,3249.88,3168.38,3207.8875000000007,312439.657
1629194400000,3206.6450000000004,3282.09,3220.7,3250.76,262578.518
1629201600000,3250.125,3294.23,3222.88,3252.3774999999996,349146.094
1629208800000,3246.2,3244.37,3160.0,3201.5625,327218.442
1629216000000,3200.94,3190.96,3142.14,3167.4049999999997,277087.967
1629223200000,3168.26,3189.21,3103.0,3145.0024999999996,343437.339
1629230400000,3143.9,3128.55,3012.0,3072.2025000000003,492232.821
1629237600000,3074.13,3058.63,2992.0,3023.6850000000004,342593.574
1629244800000,3022.055,3046.52,2950.0,3014.0125000000003,473699.743
1629252000000,3029.7650000000003,3053.74,3006.91,3039.4,202495.459
1629259200000,3048.4750000000004,3084.68,3027.32,3061.53,218066.78
1629266400000,3067.06,3083.44,3022.37,3054.6650000000004,186367.845
1629273600000,3056.425,3061.7,3016.0,3040.6225000000004,184593.867
1629280800000,3042.395,3069.64,2990.01,3028.6925,240198.887
1629288000000,3027.56,3067.94,2996.61,3030.28,264661.301
1629295200000,3028.285,3117.96,3051.0,3083.9849999999997,255772.086
1629302400000,3083.49,3125.92,3085.04,3107.4874999999997,238349.671
1629309600000,3109.495,3118.75,3023.0,3070.23,259678.695
1629316800000,3069.585,3042.23,2996.69,3018.465,209812.843
1629324000000,3017.4700000000003,3059.26,2998.13,3018.6775000000002,181066.914
1629331200000,3008.66,3054.2,2997.42,3023.5024999999996,245165.246
1629338400000,3021.1949999999997,3028.09,2966.31,2997.365,251532.102
1629345600000,2997.5299999999997,3018.88,2958.8,2988.0975,217535.545
1629352800000,2987.355,3012.16,2973.3,2997.4725,183630.986
1629360000000,3002.215,3023.99,2980.0,3001.1425,253676.499
1629367200000,3000.29,3014.0,2973.0,2991.1,155103.921
1629374400000,2988.7,3022.65,2962.63,2995.1524999999997,247173.558
1629381600000,2997.665,3079.73,3021.83,3047.85,309894.807
1629388800000,3044.92,3078.88,3022.13,3054.9300000000003,178088.697
1629396000000,3059.355,3168.0,3048.37,3104.1775,406049.03
1629403200000,3100.17,3175.89,3145.0,3159.0275,162274.278
1629410400000,3157.61,3194.0,3150.04,3174.1099999999997,185162.995
1629417600000,3176.2,3249.48,3180.0,3213.835,302839.819
1629424800000,3212.9300000000003,3244.01,3211.73,3228.9825,136767.685
1629432000000,3230.0950000000003,3234.93,3207.14,3222.9725,142287.624
1629439200000,3224.91,3237.84,3209.0,3223.88,118336.22
1629446400000,3224.34,3229.38,3190.0,3212.8575,185169.819
1629453600000,3216.025,3228.28,3202.0,3212.42,97491.899
1629460800000,3209.7,3265.0,3205.89,3235.2999999999997,229340.998
1629468000000,3235.1549999999997,3308.26,3253.2,3277.7149999999997,378213.419
1629475200000,3274.7,3302.23,3239.65,3270.105,233036.414
1629482400000,3269.27,3259.65,3220.0,3246.2949999999996,167323.082
1629489600000,3252.765,3298.45,3245.39,3272.625,98346.208
1629496800000,3273.33,3295.0,3248.22,3280.815,133862.137
1629504000000,3290.02,3288.2,3235.7,3269.295,138327.204
1629511200000,3276.6400000000003,3284.82,3253.04,3270.8149999999996,116277.898
1629518400000,3272.7,3313.2,3257.19,3285.1425,190145.772
1629525600000,3285.09,3298.0,3267.69,3288.395,121956.972
1629532800000,3293.9449999999997,3313.9,3275.13,3292.2599999999998,139778.431
1629540000000,3290.005,3310.0,3241.1,3271.7125,298106.7
1629547200000,3267.875,3301.0,3246.24,3271.045,196184.128
1629554400000,3268.4700000000003,3286.76,3256.01,3275.425,128801.916
1629561600000,3279.465,3295.0,3263.23,3278.025,141718.754
1629568800000,3276.935,3280.33,3207.12,3246.7675,186012.959
1629576000000,3249.81,3257.0,3213.3,3235.8475,84129.043
1629583200000,3236.545,3264.16,3225.03,3242.1725,96635.004
1629590400000,3239.75,3259.91,3221.07,3239.7799999999997,103304.642
1629597600000,3239.0699999999997,3252.44,3218.0,3237.675,97033.673
1629604800000,3240.13,3252.8,3228.04,3235.1575000000003,88913.705
1629612000000,3229.8950000000004,3274.6,3231.28,3250.4175000000005,127010.024
1629619200000,3247.8950000000004,3276.42,3242.4,3262.8225,123240.969
1629626400000,3266.235,3271.95,3250.0,3261.9399999999996,88669.292
1629633600000,3262.9049999999997,3265.97,3218.6,3244.2574999999997,156856.351
1629640800000,3246.23,3241.36,3152.97,3202.7,332766.89
1629648000000,3208.2349999999997,3194.4,3158.17,3177.915,158408.786
1629655200000,3179.545,3177.23,3124.35,3163.4775,168769.931
1629662400000,3176.165,3175.11,3133.13,3163.0,96898.023
1629669600000,3171.88,3256.7,3161.16,3206.9375,231348.631
1629676800000,3204.9449999999997,3272.96,3233.07,3252.38,187452.609
1629684000000,3251.745,3365.25,3255.45,3307.6674999999996,424123.299
1629691200000,3304.9849999999997,3363.24,3325.77,3343.2025,267079.382
1629698400000,3341.9,3348.34,3315.01,3331.525,129552.476
1629705600000,3331.375,3355.66,3321.01,3339.5175,129025.331
1629712800000,3340.7,3369.0,3319.28,3347.175,226047.075
1629720000000,3350.21,3354.89,3331.11,3344.5924999999997,108348.404
1629727200000,3346.185,3383.0,3300.0,3339.795,400022.557
1629734400000,3338.09,3359.96,3322.31,3336.3100000000004,171766.101
1629741600000,3331.485,3345.25,3308.07,3325.09,135255.373
1629748800000,3323.52,3348.66,3281.85,3321.87,161776.899
1629756000000,3328.4849999999997,3342.75,3315.92,3331.1075,90403.485
1629763200000,3332.88,3353.64,3285.0,3314.5099999999998,219871.369
1629770400000,3309.7,3329.54,3293.32,3311.5874999999996,86359.668
1629777600000,3311.745,3348.0,3318.09,3332.5150000000003,110131.302
1629784800000,3331.985,3362.0,3324.92,3343.425,140605.021
1629792000000,3343.39,3356.03,3321.5,3339.25,117109.012
1629799200000,3339.7349999999997,3346.98,3301.26,3325.9975,191007.671
1629806400000,3327.875,3327.56,3243.33,3287.9925,317324.205
1629813600000,3290.54,3258.0,3205.0,3233.4875,351640.643
1629820800000,3235.475,3216.52,3145.0,3189.445,471447.57
1629828000000,3198.13,3235.0,3165.0,3200.195,245314.086
1629835200000,3200.3900000000003,3224.02,3177.5,3205.7425000000003,141538.214
1629842400000,3210.725,3228.38,3167.36,3192.67,128238.367
1629849600000,3187.4700000000003,3217.0,3170.64,3192.0099999999998,171984.093
1629856800000,3190.2,3219.49,3175.0,3194.475,118757.792
1629864000000,3191.705,3219.0,3161.0,3192.7125,162420.945
1629871200000,3195.425,3224.74,3175.16,3199.6974999999998,157528.918
1629878400000,3199.4449999999997,3191.55,3078.52,3138.3599999999997,509504.724
1629885600000,3141.685,3145.0,3094.56,3119.65,147407.031
1629892800000,3119.52,3160.91,3110.0,3136.2425,211624.083
1629900000000,3137.0299999999997,3227.08,3101.77,3169.9225,391512.648
1629907200000,3175.42,3241.0,3201.51,3221.3775,187764.902
1629914400000,3221.5,3249.0,3203.6,3223.185,132909.772
1629921600000,3220.0699999999997,3240.86,3200.0,3219.7000000000003,113993.19
1629928800000,3218.9700000000003,3240.0,3208.0,3224.745,100096.718
1629936000000,3225.49,3254.0,3209.76,3225.935,139585.965
1629943200000,3219.99,3224.16,3142.0,3182.09,241934.949
1629950400000,3181.1000000000004,3169.0,3106.25,3136.34,253050.508
1629957600000,3135.0550000000003,3133.33,3061.31,3105.3475,341358.76
1629964800000,3113.375,3118.15,3082.75,3098.36,189694.4
1629972000000,3096.27,3118.66,3075.74,3092.04,152943.668
1629979200000,3086.88,3132.65,3052.0,3099.5975,352204.14
1629986400000,3106.87,3148.77,3094.27,3118.5825,213004.855
1629993600000,3115.645,3129.0,3076.33,3106.0299999999997,172119.662
1630000800000,3109.395,3136.79,3095.0,3113.42,118096.3
1630008000000,3110.945,3142.72,3105.0,3123.4049999999997,82829.802
1630015200000,3122.95,3149.3,3087.74,3116.8675000000003,104054.632
1630022400000,3115.215,3147.69,3061.44,3106.0,270852.633
1630029600000,3107.435,3134.9,3083.59,3108.73,124816.175
1630036800000,3108.215,3121.09,3077.31,3101.62,133062.5
1630044000000,3104.04,3133.42,3092.06,3116.39,153764.674
1630051200000,3120.04,3130.65,3103.63,3118.6349999999998,101983.855
1630058400000,3120.13,3175.0,3110.14,3138.6875,235571.694
1630065600000,3134.8050000000003,3171.49,3133.41,3156.8525,209507.16
1630072800000,3161.255,3249.82,3160.0,3204.025,433016.592
1630080000000,3203.1400000000003,3250.0,3221.74,3236.7075,151594.98
1630087200000,3237.545,3245.21,3226.23,3234.835,94624.392
1630094400000,3233.95,3279.45,3224.09,3253.0474999999997,214280.887
1630101600000,3254.325,3283.0,3255.5,3271.96,104295.337
1630108800000,3274.67,3288.22,3252.46,3269.2599999999998,136802.751
1630116000000,3268.18,3262.25,3242.47,3253.3475,85211.711
1630123200000,3254.335,3260.56,3236.1,3246.6524999999997,64891.209
1630130400000,3244.975,3257.61,3227.85,3240.4825,102712.716
1630137600000,3238.235,3259.41,3232.75,3243.6075,76941.247
1630144800000,3241.135,3251.68,3209.93,3233.605,114422.639
1630152000000,3236.4049999999997,3251.64,3221.92,3232.1925,119715.224
1630159200000,3227.605,3248.54,3213.31,3235.4049999999997,115212.026
1630166400000,3239.885,3267.63,3237.66,3250.085,121830.08
1630173600000,3247.525,3252.99,3220.62,3238.0175,72593.374
1630180800000,3239.23,3253.16,3228.2,3240.795,50223.411
1630188000000,3240.91,3257.79,3230.23,3246.4224999999997,64239.951
1630195200000,3248.835,3291.7,3235.0,3261.4525000000003,176230.502
1630202400000,3259.555,3277.07,3157.35,3221.7025,305095.18
1630209600000,3226.1949999999997,3197.73,3150.5,3180.055,184228.18
1630216800000,3185.995,3209.79,3185.51,3198.2700000000004,92503.769
1630224000000,3198.8900000000003,3219.75,3192.68,3205.8975,128164.991
1630231200000,3205.58,3212.41,3181.21,3195.2,93056.676
1630238400000,3193.59,3207.94,3177.58,3188.8625,106033.635
1630245600000,3184.965,3199.94,3165.0,3185.0125000000003,123353.864
1630252800000,3187.5550000000003,3217.14,3182.0,3197.92,108574.16
1630260000000,3196.27,3227.2,3196.3,3212.3425000000007,71178.025
1630267200000,3212.9350000000004,3249.63,3215.69,3232.5650000000005,124200.136
1630274400000,3232.4700000000003,3259.1,3222.94,3237.84,129915.174
1630281600000,3234.66,3231.61,3181.34,3211.3475,157255.529
1630288800000,3216.22,3219.0,3142.38,3182.6375,186362.169
1630296000000,3184.585,3176.92,3146.09,3164.175,123420.532
1630303200000,3166.8450000000003,3188.0,3151.01,3173.035,153674.346
1630310400000,3176.5649999999996,3205.93,3176.29,3186.8225,117902.359
1630317600000,3182.535,3198.5,3169.03,3185.1075,95088.378
1630324800000,3186.45,3190.81,3151.16,3177.5674999999997,168334.186
1630332000000,3184.15,3227.93,3166.16,3198.355,183835.753
1630339200000,3199.665,3298.99,3215.0,3257.2875,331228.892
1630346400000,3257.58,3345.0,3280.06,3315.2799999999997,421853.636
1630353600000,3318.0299999999997,3350.0,3308.06,3332.8825,185907.046
1630360800000,3336.735,3341.89,3211.42,3279.0675,410568.977
1630368000000,3281.48,3249.74,3187.85,3220.88,270804.78
1630375200000,3222.965,3245.88,3201.03,3225.205,139759.017
